dataset,dataset_instance,k_pct,fold,repeat_seed,strategy_a,strategy_b,rmse_a,rmse_b,rmse_abs_diff,rmse_rel_diff,mae_abs_diff,jaccard,n_sym_diff,n_features_a,n_features_b
Superconductor,Exp2A-Superconductor,0.1,10,512,native_fi,hybrid_fi_custom_shap_rfe,11.59782157646822,11.22750905288576,0.37031252358246114,0.03192948961499967,0.20666261083507642,0.45454545454545453,6,8,8
Allstate,Exp2B-Allstate,0.15,1,123,native_fi,hybrid_fi_custom_shap_rfe,2027.88878765683,1963.1090358906256,64.7797517662043,0.0319444301682123,46.039191717440644,0.6,10,20,20
Superconductor,Exp2A-Superconductor,0.1,1,42,custom_shap_rfe,hybrid_fi_custom_shap_rfe,10.743043174845276,11.088585896674504,0.3455427218292275,0.032164324037932956,0.30251450850141914,0.7777777777777778,2,8,8
Allstate,Exp2B-Allstate,0.1,9,42,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2083.196645255467,2015.9670624739688,67.22958278149827,0.03227231713079768,16.382816055214562,0.7333333333333333,4,13,13
Allstate,Exp2B-Allstate,0.15,7,42,native_fi,hybrid_fi_custom_shap_rfe,2082.674174020447,2015.4022501174975,67.27192390294954,0.03230074331458488,71.92616870034203,0.5384615384615384,12,20,20
Allstate,Exp2B-Allstate,0.05,5,42,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2262.4514193849022,2189.195442781428,73.25597660347421,0.03237902744598621,29.849080310908903,0.75,2,7,7
Superconductor,Exp2A-Superconductor,0.05,4,42,native_fi,hybrid_fi_custom_shap_rfe,13.238183051287686,13.667842516559965,0.4296594652722785,0.03245607524897348,0.13352258135704886,0.6,2,4,4
Allstate,Exp2B-Allstate,0.1,5,42,native_fi,custom_shap_rfe,1994.8316868416384,2059.5835408692324,64.75185402759394,0.03245980824082143,20.075007524643752,0.3684210526315789,12,13,13
Allstate,Exp2B-Allstate,0.05,6,256,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2285.799807374942,2211.532476722659,74.26733065228291,0.032490741495674984,33.606599768522756,0.75,2,7,7
Allstate,Exp2B-Allstate,0.15,3,256,native_fi,custom_shap_rfe,1920.7534284334415,1857.94678833764,62.80664009580141,0.03269896029654688,45.026567562495075,0.6,10,20,20
Allstate,Exp2B-Allstate,0.05,10,999,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2219.797328808767,2146.464036354515,73.33329245425193,0.033036030588254446,31.12322361875863,0.75,2,7,7
Allstate,Exp2B-Allstate,0.05,10,256,native_fi,custom_shap_rfe,2176.317862979852,2248.928494494954,72.61063151510189,0.03336398269308057,19.69821387102479,0.2727272727272727,8,7,7
Allstate,Exp2B-Allstate,0.1,3,999,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2050.792242042817,1982.121299479312,68.67094256350515,0.033485080134251555,6.0571849603259125,0.7333333333333333,4,13,13
Allstate,Exp2B-Allstate,0.15,4,512,native_fi,custom_shap_rfe,1965.499929438481,1899.67707735213,65.82285208635108,0.03348911444894116,77.1764637003132,0.48148148148148145,14,20,20
Allstate,Exp2B-Allstate,0.1,5,512,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2015.0845592984815,1947.3830877280243,67.70147157045722,0.03359733528702456,7.20172521936388,0.7333333333333333,4,13,13
Allstate,Exp2B-Allstate,0.05,10,999,native_fi,custom_shap_rfe,2147.586429490042,2219.797328808767,72.21089931872484,0.033624211033905525,32.14806702311603,0.16666666666666666,10,7,7
Allstate,Exp2B-Allstate,0.15,7,42,native_fi,custom_shap_rfe,2082.674174020447,2012.593782964674,70.08039105577313,0.03364923420569823,72.04454854986284,0.5384615384615384,12,20,20
Allstate,Exp2B-Allstate,0.15,4,512,native_fi,hybrid_fi_custom_shap_rfe,1965.499929438481,1899.2533717242827,66.24655771419839,0.033704685877614965,77.2979894200198,0.48148148148148145,14,20,20
Allstate,Exp2B-Allstate,0.15,8,256,native_fi,custom_shap_rfe,1908.6857851280267,1843.7650413298657,64.92074379816108,0.03401332178612441,51.71286688455439,0.6,10,20,20
Allstate,Exp2B-Allstate,0.15,8,256,native_fi,hybrid_fi_custom_shap_rfe,1908.6857851280267,1843.6134906329696,65.07229449505712,0.0340927223339133,51.76106958718265,0.6,10,20,20
Allstate,Exp2B-Allstate,0.05,7,123,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2365.254630119098,2284.463101923487,80.79152819561068,0.03415764508683895,27.564456244948815,0.75,2,7,7
Superconductor,Exp2A-Superconductor,0.05,1,123,native_fi,hybrid_fi_custom_shap_rfe,13.550492078827828,14.013974567449296,0.4634824886214677,0.03420410756489375,0.06597428989455167,0.3333333333333333,4,4,4
Allstate,Exp2B-Allstate,0.1,10,512,native_fi,hybrid_fi_custom_shap_rfe,2039.636299945101,1969.6914105760973,69.9448893690037,0.03429282434857937,53.07509218327846,0.5294117647058824,8,13,13
Superconductor,Exp2A-Superconductor,0.1,3,999,native_fi,custom_shap_rfe,11.657450059455842,11.257241907768067,0.40020815168777446,0.034330676918761405,0.38408586671127054,0.45454545454545453,6,8,8
Superconductor,Exp2A-Superconductor,0.05,8,123,native_fi,hybrid_fi_custom_shap_rfe,13.448323011635212,13.910723255129318,0.46240024349410547,0.034383487301282566,0.16727238872739747,0.6,2,4,4
Allstate,Exp2B-Allstate,0.05,4,999,native_fi,custom_shap_rfe,2340.2329277148524,2420.7190358307703,80.48610811591789,0.03439234922419004,10.132327678100182,0.2727272727272727,8,7,7
Allstate,Exp2B-Allstate,0.15,9,42,native_fi,custom_shap_rfe,1991.4027533206915,1922.5508835152696,68.85186980542198,0.03457455790427654,63.98663114123042,0.5384615384615384,12,20,20
Superconductor,Exp2A-Superconductor,0.05,9,999,native_fi,hybrid_fi_custom_shap_rfe,12.935251288283109,13.383789432843892,0.4485381445607839,0.03467564213206083,0.08020344106363808,0.6,2,4,4
Superconductor,Exp2A-Superconductor,0.1,5,256,native_fi,custom_shap_rfe,10.97347844372003,10.591512940516331,0.3819655032036984,0.03480806064938251,0.11113660649957247,0.45454545454545453,6,8,8
Allstate,Exp2B-Allstate,0.1,1,123,native_fi,hybrid_fi_custom_shap_rfe,2096.215024989998,2022.9094713563588,73.30555363363897,0.03497043612402728,36.29915380849002,0.5294117647058824,8,13,13
Allstate,Exp2B-Allstate,0.05,8,256,native_fi,custom_shap_rfe,2127.799828046863,2202.447038290824,74.64721024396113,0.035081876246075665,34.38351551298979,0.16666666666666666,10,7,7
Allstate,Exp2B-Allstate,0.05,7,512,native_fi,custom_shap_rfe,2150.133716979809,2225.8036861216897,75.66996914188076,0.03519314568406042,30.432419809812927,0.16666666666666666,10,7,7
Allstate,Exp2B-Allstate,0.15,9,42,native_fi,hybrid_fi_custom_shap_rfe,1991.4027533206915,1921.1506573503968,70.2520959702947,0.035277693501803375,64.07667953736723,0.5384615384615384,12,20,20
Allstate,Exp2B-Allstate,0.1,2,512,native_fi,custom_shap_rfe,1997.223681489986,2067.73359275506,70.50991126507392,0.03530396315573002,3.0421715429624783,0.4444444444444444,10,13,13
Allstate,Exp2B-Allstate,0.05,4,512,native_fi,custom_shap_rfe,2149.8852769985333,2226.034507885287,76.14923088675368,0.03542013692612754,32.258622961571064,0.16666666666666666,10,7,7
Allstate,Exp2B-Allstate,0.05,1,123,native_fi,custom_shap_rfe,2244.339906380237,2323.840291897204,79.50038551696707,0.03542261370078676,20.187565091116085,0.2727272727272727,8,7,7
Allstate,Exp2B-Allstate,0.1,6,256,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2105.247428164493,2030.6071727664364,74.64025539805675,0.03545438621584424,32.23895024068702,0.7333333333333333,4,13,13
Allstate,Exp2B-Allstate,0.05,7,512,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2225.8036861216897,2146.8218512585586,78.9818348631311,0.03548463656323237,30.654508801300608,0.75,2,7,7
Allstate,Exp2B-Allstate,0.1,7,42,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2158.5207411151746,2081.868180362521,76.6525607526537,0.03551161649391983,39.62542209829394,0.625,6,13,13
Allstate,Exp2B-Allstate,0.15,5,999,native_fi,custom_shap_rfe,2023.3669157131944,1950.8478780561504,72.51903765704401,0.035840774648369975,77.41909348480544,0.5384615384615384,12,20,20
Allstate,Exp2B-Allstate,0.1,9,999,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2047.6249382956007,1974.178770808504,73.44616748709677,0.035868955350891456,10.145006392436926,0.7333333333333333,4,13,13
Superconductor,Exp2A-Superconductor,0.15,3,256,native_fi,custom_shap_rfe,10.532005382695266,10.153734713632318,0.3782706690629478,0.03591630039275045,0.14849901372410113,0.4117647058823529,10,12,12
Allstate,Exp2B-Allstate,0.15,3,256,native_fi,hybrid_fi_custom_shap_rfe,1920.7534284334415,1851.682988526318,69.0704399071235,0.035960076334970836,46.89709004469387,0.6,10,20,20
Allstate,Exp2B-Allstate,0.15,10,512,native_fi,custom_shap_rfe,1952.3070746091005,1882.062468300438,70.24460630866247,0.035980306183507095,68.29155278467852,0.5384615384615384,12,20,20
Allstate,Exp2B-Allstate,0.15,10,512,native_fi,hybrid_fi_custom_shap_rfe,1952.3070746091005,1881.6656353590213,70.6414392500792,0.03618356977179082,66.310353023895,0.48148148148148145,14,20,20
Allstate,Exp2B-Allstate,0.1,8,42,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2053.3101789161783,1978.370544366332,74.93963454984623,0.03649698682612213,11.801901891250054,0.7333333333333333,4,13,13
Allstate,Exp2B-Allstate,0.1,10,42,native_fi,custom_shap_rfe,2044.0103407756733,2119.109688806141,75.09934803046781,0.03674117813022837,42.66250200047239,0.3684210526315789,12,13,13
Allstate,Exp2B-Allstate,0.1,8,999,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2100.162211780904,2022.839397761348,77.32281401955584,0.03681754370486808,11.330089351424249,0.7333333333333333,4,13,13
Allstate,Exp2B-Allstate,0.15,5,999,native_fi,hybrid_fi_custom_shap_rfe,2023.3669157131944,1948.775056215228,74.59185949796642,0.036865216545104156,77.55000066635625,0.5384615384615384,12,20,20
Allstate,Exp2B-Allstate,0.1,6,512,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2069.703191373588,1993.286488325772,76.4167030478161,0.036921575695644096,15.080410651480179,0.7333333333333333,4,13,13
Allstate,Exp2B-Allstate,0.05,5,42,native_fi,hybrid_fi_custom_shap_rfe,2111.163547846942,2189.195442781428,78.03189493448599,0.036961558479951195,49.89256178059395,0.16666666666666666,10,7,7
Allstate,Exp2B-Allstate,0.05,7,256,native_fi,custom_shap_rfe,2135.984190357882,2215.2125781709856,79.22838781310338,0.03709221639876873,18.787230839887116,0.2727272727272727,8,7,7
Allstate,Exp2B-Allstate,0.05,10,123,native_fi,custom_shap_rfe,2156.068103602878,2236.326867211651,80.25876360877282,0.037224595769798335,10.656783605501232,0.2727272727272727,8,7,7
Superconductor,Exp2A-Superconductor,0.05,5,999,custom_shap_rfe,hybrid_fi_custom_shap_rfe,13.030836766340338,13.518790725978183,0.4879539596378457,0.037446095625897846,0.12064625486874547,0.6,2,4,4
Allstate,Exp2B-Allstate,0.05,5,512,native_fi,custom_shap_rfe,2113.5780647441943,2192.845199013228,79.2671342690337,0.03750376463082161,28.585465897630456,0.16666666666666666,10,7,7
Allstate,Exp2B-Allstate,0.1,3,42,native_fi,custom_shap_rfe,2235.56871576208,2151.630695958213,83.93801980386706,0.03754660691575009,38.50931842502541,0.3684210526315789,12,13,13
Superconductor,Exp2A-Superconductor,0.1,8,42,native_fi,hybrid_fi_custom_shap_rfe,11.543511088107731,11.10986287438052,0.43364821372721174,0.037566405092637846,0.4091391546369607,0.45454545454545453,6,8,8
Allstate,Exp2B-Allstate,0.05,9,123,native_fi,custom_shap_rfe,2173.597266398014,2255.4570871002293,81.85982070221507,0.03766098806236972,7.4943782183884196,0.2727272727272727,8,7,7
Allstate,Exp2B-Allstate,0.1,6,42,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2089.325958997239,2010.4574333236592,78.86852567357982,0.037748310805190186,12.682019038561293,0.7333333333333333,4,13,13
Allstate,Exp2B-Allstate,0.05,1,42,native_fi,hybrid_fi_custom_shap_rfe,2146.4531074338074,2227.824922733384,81.37181529957661,0.03790989657205263,44.63383889430861,0.16666666666666666,10,7,7
Allstate,Exp2B-Allstate,0.15,9,256,native_fi,custom_shap_rfe,1980.1696304187667,1904.6228675020996,75.54676291666715,0.03815166223950748,67.13265171853459,0.5384615384615384,12,20,20
Allstate,Exp2B-Allstate,0.1,1,256,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2131.6179498820734,2049.9974831144727,81.62046676760065,0.038290382557585476,37.65466284739773,0.625,6,13,13
Allstate,Exp2B-Allstate,0.1,10,512,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2048.478083256719,1969.6914105760973,78.78667268062168,0.038461076701081794,20.311825348867842,0.7333333333333333,4,13,13
Allstate,Exp2B-Allstate,0.15,9,256,native_fi,hybrid_fi_custom_shap_rfe,1980.1696304187667,1903.7355878091048,76.4340426096619,0.03859974490846908,67.317172544296,0.5384615384615384,12,20,20
Superconductor,Exp2A-Superconductor,0.05,8,512,native_fi,custom_shap_rfe,12.978657018962972,13.480719193191964,0.5020621742289926,0.038683676862362196,0.20435396465972566,0.6,2,4,4
Allstate,Exp2B-Allstate,0.1,1,42,native_fi,custom_shap_rfe,2020.7314420902808,2098.9203571235903,78.18891503330951,0.03869337280783314,35.765750632598156,0.3684210526315789,12,13,13
Superconductor,Exp2A-Superconductor,0.1,2,123,custom_shap_rfe,hybrid_fi_custom_shap_rfe,10.13894488592154,10.537326938947274,0.3983820530257347,0.03929225945185966,0.33184792261092344,0.7777777777777778,2,8,8
Allstate,Exp2B-Allstate,0.1,5,256,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2097.0859157600635,2014.5564741409944,82.52944161906908,0.03935434452105281,34.781480074536375,0.625,6,13,13
Superconductor,Exp2A-Superconductor,0.1,6,42,custom_shap_rfe,hybrid_fi_custom_shap_rfe,10.94598778885658,11.377231182243776,0.4312433933871951,0.039397393977199276,0.23840712611000026,0.6,4,8,8
Superconductor,Exp2A-Superconductor,0.1,8,512,native_fi,hybrid_fi_custom_shap_rfe,10.458070254538312,10.875167508035732,0.41709725349742044,0.039882812349287845,0.283291423521284,0.45454545454545453,6,8,8
Superconductor,Exp2A-Superconductor,0.05,1,512,native_fi,custom_shap_rfe,13.309394269010296,13.84657846487084,0.5371841958605437,0.04036128053635978,0.3347991334370821,0.3333333333333333,4,4,4
Allstate,Exp2B-Allstate,0.1,5,42,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2059.5835408692324,1976.3717719557408,83.2117689134916,0.04040223048120334,9.506326345024263,0.7333333333333333,4,13,13
Allstate,Exp2B-Allstate,0.1,3,512,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2059.8963044711,1976.5862256300568,83.31007884104315,0.0404438216915166,4.361358471451467,0.625,6,13,13
Allstate,Exp2B-Allstate,0.05,8,42,native_fi,custom_shap_rfe,2185.2530629389594,2273.657701895418,88.40463895645871,0.040455103555632504,23.869825670214823,0.16666666666666666,10,7,7
Allstate,Exp2B-Allstate,0.05,2,999,native_fi,custom_shap_rfe,2130.650982565145,2216.884237966904,86.23325540175892,0.04047272693059307,7.137778322646,0.2727272727272727,8,7,7
Allstate,Exp2B-Allstate,0.1,1,999,native_fi,custom_shap_rfe,1993.753428349049,2075.198755775544,81.44532742649517,0.04085025072229565,15.947284153085093,0.3684210526315789,12,13,13
Superconductor,Exp2A-Superconductor,0.05,2,256,native_fi,custom_shap_rfe,14.243663014745184,13.655517111782537,0.5881459029626477,0.04129175917415296,0.2956949732340597,0.6,2,4,4
Superconductor,Exp2A-Superconductor,0.15,9,256,custom_shap_rfe,hybrid_fi_custom_shap_rfe,10.26874466236382,10.693198554458672,0.42445389209485107,0.04133454536565949,0.32480835859526636,0.5,8,12,12
Allstate,Exp2B-Allstate,0.1,6,123,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2085.396985446531,1998.4616756850585,86.93530976147235,0.041687654853331216,21.940432037898063,0.7333333333333333,4,13,13
Superconductor,Exp2A-Superconductor,0.1,7,256,custom_shap_rfe,hybrid_fi_custom_shap_rfe,12.163402561642044,11.655213557147412,0.508189004494632,0.0417801681658744,0.39874465353419364,0.7777777777777778,2,8,8
Allstate,Exp2B-Allstate,0.05,4,256,native_fi,custom_shap_rfe,2214.345350307458,2307.0585093671248,92.71315905966685,0.04186933128872323,12.825306776333491,0.2727272727272727,8,7,7
Superconductor,Exp2A-Superconductor,0.25,1,123,native_fi,hybrid_fi_custom_shap_rfe,10.40757524876208,10.84381136647098,0.4362361177088996,0.041915249929207796,0.20767035621603647,0.5384615384615384,12,20,20
Allstate,Exp2B-Allstate,0.05,3,999,native_fi,custom_shap_rfe,2148.0729518025764,2238.457143747628,90.3841919450515,0.0420768726077039,42.74874817802015,0.16666666666666666,10,7,7
Superconductor,Exp2A-Superconductor,0.1,1,123,custom_shap_rfe,hybrid_fi_custom_shap_rfe,11.4878124863864,11.003762916747531,0.48404956963886825,0.04213592189222185,0.4851890369122964,0.7777777777777778,2,8,8
Allstate,Exp2B-Allstate,0.05,6,42,native_fi,custom_shap_rfe,2224.649186527791,2319.428476350596,94.77928982280537,0.042604150981097336,7.380177160634275,0.2727272727272727,8,7,7
Superconductor,Exp2A-Superconductor,0.05,2,256,custom_shap_rfe,hybrid_fi_custom_shap_rfe,13.655517111782537,14.239260570641244,0.5837434588587076,0.04274781057943459,0.32860105540172846,0.6,2,4,4
Allstate,Exp2B-Allstate,0.05,5,256,native_fi,hybrid_fi_custom_shap_rfe,2191.059399383646,2284.809952777756,93.75055339410983,0.042787773540271086,39.473901146279104,0.16666666666666666,10,7,7
Allstate,Exp2B-Allstate,0.1,4,999,native_fi,hybrid_fi_custom_shap_rfe,2242.7684501494487,2146.523914709795,96.24453543965365,0.04291327329543998,31.586040195928945,0.5294117647058824,8,13,13
Allstate,Exp2B-Allstate,0.1,6,123,native_fi,custom_shap_rfe,1999.5396095749927,2085.396985446531,85.85737587153812,0.04293857218951883,9.434051169862641,0.3684210526315789,12,13,13
Allstate,Exp2B-Allstate,0.1,10,123,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2057.02892946846,1968.101232077896,88.92769739056394,0.04323113599260027,16.878053034848108,0.7333333333333333,4,13,13
Superconductor,Exp2A-Superconductor,0.05,5,256,native_fi,hybrid_fi_custom_shap_rfe,13.132452718023895,13.702225051474516,0.5697723334506204,0.04338658936640412,0.049101607185427554,0.6,2,4,4
Allstate,Exp2B-Allstate,0.05,8,512,native_fi,custom_shap_rfe,2364.6359768738525,2468.175748414529,103.53977154067661,0.04378676995245607,12.292055351626686,0.2727272727272727,8,7,7
Allstate,Exp2B-Allstate,0.05,8,999,native_fi,custom_shap_rfe,2205.906217273873,2302.879610126212,96.97339285233875,0.04396079583663418,14.901248761924762,0.2727272727272727,8,7,7
Allstate,Exp2B-Allstate,0.15,4,999,native_fi,hybrid_fi_custom_shap_rfe,2161.735767472772,2066.693643413371,95.04212405940098,0.04396565273586245,29.232580108513048,0.6,10,20,20
Superconductor,Exp2A-Superconductor,0.05,4,123,native_fi,hybrid_fi_custom_shap_rfe,13.491606177462852,14.084930072166944,0.593323894704092,0.04397726163214088,0.19512362869707722,0.6,2,4,4
Superconductor,Exp2A-Superconductor,0.05,10,512,custom_shap_rfe,hybrid_fi_custom_shap_rfe,14.39617586905969,13.757483605239203,0.6386922638204862,0.04436541131684601,0.3057834530289387,0.6,2,4,4
Allstate,Exp2B-Allstate,0.1,8,999,native_fi,hybrid_fi_custom_shap_rfe,2117.3789928240158,2022.839397761348,94.53959506266779,0.04464934968329752,68.02278308826294,0.5294117647058824,8,13,13
Allstate,Exp2B-Allstate,0.1,4,256,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2130.4279816090475,2032.273554302244,98.15442730680343,0.04607263336480887,24.67087556176216,0.7333333333333333,4,13,13
Allstate,Exp2B-Allstate,0.1,1,256,native_fi,hybrid_fi_custom_shap_rfe,2149.8780255435663,2049.9974831144727,99.88054242909357,0.04645870195535404,72.89363665558881,0.5294117647058824,8,13,13
Allstate,Exp2B-Allstate,0.15,8,512,native_fi,hybrid_fi_custom_shap_rfe,2172.6312481485547,2071.375486065147,101.25576208340772,0.04660513014792297,56.80822134427967,0.5384615384615384,12,20,20
Allstate,Exp2B-Allstate,0.1,7,256,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2055.371038685712,1958.7796202191964,96.5914184665155,0.046994638266519506,3.980505847655195,0.625,6,13,13
Allstate,Exp2B-Allstate,0.1,1,512,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2304.648879725671,2195.951011254164,108.69786847150726,0.047164611246310925,28.40872449928338,0.625,6,13,13
Allstate,Exp2B-Allstate,0.15,8,512,native_fi,custom_shap_rfe,2172.6312481485547,2070.0473381805327,102.583909968022,0.04721643861812291,56.92733061551462,0.5384615384615384,12,20,20
